id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event
8545,c: verzoek ontvangen,291,339,12 februari 2020 respectievelijk 19 januari 2021,10,", In uw e-mails van 12 februari 2020 en 19 januari 2021, ontvangen op 12 februari 2020 respectievelijk 19 januari 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over dierenwelzijnsinspecties bij Nederlands stallen met vleeskalveren.",ontvangen,[8546],[278],[287]
10748,c: ontvangst verzoek bevestigd,787,819,5 maart 2020 en 15 februari 2021,10,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brieven van 5 maart 2020 en 15 februari 2021, met referenties 20-0132 en 21-0038.",ontvangst van uw verzoek is schriftelijk bevestigd bij brieven,[8548],[720],[782]
7107,c: besluit datum,59,72,22 maart 2022,27,Datum 22 maart 2022,Datum,[8556],[53],[58]
7108,c: verzoek datum,96,111,20 januari 2022,27,", In uw brief van 20 januari 2022 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[8557],[112],[206]
7109,c: overig,233,249,14 februari 2022,27,"Per e-mailbericht van 14 februari 2022 hebt u uw verzoek als volgt nader geconcretiseerd: (cid:179)Cliënte zou in ieder geval willen weten welke toedelingen op individueel niveau aan de vergunninghouders hebben plaatsgevonden, met andere woorden wie heeft wat gekregen.",hebt u uw verzoek als volgt nader geconcretiseerd,[8558],[250],[299]
7114,c: contact,1378,1391,21 maart 2022,27,Op 21 maart 2022 is er telefonisch contact geweest waarin is gesproken over de status van dit verzoek.,is er telefonisch contact geweest waarin is gesproken over de status van dit verzoek,[8559],[1392],[1476]
7119,c: besluit datum,97,110,21 april 2022,116,Min-BuZa.2022.11716-15 Datum 21 april 2022,Datum,[8562],[91],[96]
7120,c: verzoek datum,138,154,27 december 2021,116,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht,[8564],[187],[305]
7121,c: verzoek ontvangen,169,185,27 december 2021,116,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”.",ontvangen,[8563],[156],[165]
7122,c: ontvangst verzoek bevestigd,470,484,3 januari 2022,116,De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 3 januari 2022.,ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[8565],[404],[465]
7123,c: beslistermijn verdaagd,506,521,19 januari 2022,116,In de e-mail van 19 januari 2022 is de beslistermijn met vier weken verdaagd.,is de beslistermijn met vier weken verdaagd,[8567],[522],[565]
7124,c: contact,585,601,18 februari 2022,116,Per e-mail van 18 februari 2022 werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien.,werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien,[8568],[602],[668]
7126,c: contact,676,689,28 maart 2022,116,"Op 28 maart 2022 werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien.","werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien",[8569],[690],[846]
7128,c: overig,854,867,28 maart 2022,116,Op 28 maart 2022 zond u per e-mail een ingebrekestelling aan het ministerie van Buitenlandse Zaken met het verzoek u binnen twee weken een besluit in primo te doen toegaan.,zond u per e-mail een ingebrekestelling aan het ministerie van Buitenlandse Zaken met het verzoek u binnen twee weken een besluit in primo te doen toegaan,[8570],[868],[1022]
7129,c: overig,1030,1042,8 april 2022,116,Op 8 april 2022 ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen.,ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen,[8571],[1043],[1202]
7133,c: contact,1351,1364,28 maart 2022,116,Zienswijzen U bent er over geïnformeerd in de e-mail van 28 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van meerdere documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent er over geïnformeerd in de e-mail dat er derde belanghebbenden zijn bij de openbaarmaking van meerdere documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[8572, 8573]","[1308, 1365]","[1346, 1520]"
7168,c: besluit datum,96,113,12 september 2022,61,GG Utrecht Postbus 43006 3540 AA Utrecht Datum: 12 september 2022 www.nvwa.nl Betreft: Woo-besluit 22-0461,Datum,[8576],[89],[94]
7171,c: verzoek datum,208,220,13 juni 2022,61,", In uw verzoek van 13 juni 2022, door mij ontvangen op 13 juni 2022, heeft u de Nederlandse Voedsel en Warenautoriteit (hierna: NVWA) gevraagd informatie openbaar te maken betreffende het inspectierapport ten aanzien van een speeltoestel/uitkijktoren in het Geerpark.",heeft u de Nederlandse Voedsel en Warenautoriteit (hierna: NVWA) gevraagd informatie openbaar te maken,[8578],[258],[360]
7172,c: verzoek ontvangen,244,256,13 juni 2022,61,", In uw verzoek van 13 juni 2022, door mij ontvangen op 13 juni 2022, heeft u de Nederlandse Voedsel en Warenautoriteit (hierna: NVWA) gevraagd informatie openbaar te maken betreffende het inspectierapport ten aanzien van een speeltoestel/uitkijktoren in het Geerpark.",ontvangen,[8577],[231],[240]
7173,c: ontvangst verzoek bevestigd,515,527,13 juni 2022,61,De ontvangst van uw verzoek is bevestigd per e-mail op 13 juni 2022 met kenmerk 22-0461.,ontvangst van uw verzoek is bevestigd per e-mail,[8579],[463],[511]
7175,c: beslistermijn verdaagd,568,580,11 juli 2022,61,In de brief van 11 juli 2022 is de beslistermijn met 2 weken verdaagd.,is de beslistermijn met 2 weken verdaagd,[8581],[581],[621]
7178,c: besluit datum,56,71,18 januari 2022,125,Datum 18 januari 2022,Datum,[8584],[50],[55]
7179,c: verzoek datum,101,117,9 september 2021,125,"heer , In uw e-mail van 9 september 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[8585],[118],[212]
7182,c: ontvangst verzoek bevestigd,467,484,10 september 2021,125,"Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 10 september 2021, kenmerk Wob/2021/220.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[8586],[402],[462]
7183,c: contact,527,542,28 oktober 2021,125,In de brief van 28 oktober 2021 bent u erover geïnformeerd dat er derde belanghebbenden betrokken zijn bij de openbaarmaking van de gegevens.,bent u erover geïnformeerd dat er derde belanghebbenden betrokken zijn bij de openbaarmaking van de gegevens,[8587],[543],[651]
7666,c: besluit datum,73,90,26 september 2022,64,Datum 26 september 2022,Datum,[9468],[67],[72]
7667,c: verzoek datum,119,135,18 augustus 2022,64,"[...], In uw brief van 18 augustus 2022, ontvangen op diezelfde datum per e-mail, heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle informatie en documenten inzake: • De overwegingen, het overleg, de communicatie en de besluitvorming van de Minister van Buitenlandse Zaken met de Minister-President n.a.v.",heeft u met een beroep op de Wet open overheid (hierna: Woo) verzocht om alle informatie en documenten,[9469],[178],[280]
7672,c: ontvangst verzoek bevestigd,1559,1575,19 augustus 2022,64,De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 19 augustus 2022 met als onderwerp ‘Ontvangstbevestiging van uw Woo-verzoek dialoog Nederlandse ambassadeur Moskou met adviseur van Poetin’.,ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9470],[1493],[1554]
7673,c: ontvangst verzoek bevestigd,1718,1735,14 september 2022,64,"Bij e-mail van 14 september 2022 is de beslissing op uw verzoek, met toepassing van artikel 4.4., tweede lid, van de Wet open overheid (hierna: Woo), met twee weken verdaagd.",is de beslissing op uw verzoek met twee weken verdaagd,"[9471, 9472]","[1735, 1853]","[1766, 1876]"
7719,c: besluit datum,154,165,5 juli 2022,51,Datum: per email verzonden op 5 juli 2022,Datum: per email verzonden op,[9479],[124],[153]
7721,c: verzoek datum,238,255,10 september 2021,51,"In uw e-mail van 10 september 2021, ontvangen op 10 september 2021, heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht om alle rapporten van bevindingen die betrekking hebben op toezicht in de pluimveeslachterijen over de periode 1 januari 2016 tot en met 31 december 2020 op het gebied van 1) vangletsel, 2) voetzoollaesie, 3) vierkante meter bezetting en 4) beladingsgraad van transportcontainers.",heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht,[9481],[289],[363]
7722,c: verzoek ontvangen,270,287,10 september 2021,51,"In uw e-mail van 10 september 2021, ontvangen op 10 september 2021, heeft u de Nederlandse Voedsel- en Warenautoriteit (hierna: NVWA) verzocht om alle rapporten van bevindingen die betrekking hebben op toezicht in de pluimveeslachterijen over de periode 1 januari 2016 tot en met 31 december 2020 op het gebied van 1) vangletsel, 2) voetzoollaesie, 3) vierkante meter bezetting en 4) beladingsgraad van transportcontainers.",ontvangen,[9480],[257],[266]
7725,c: ontvangst verzoek bevestigd,716,733,13 september 2021,51,De ontvangst van uw verzoek is schriftelijk bevestigd bij email van 13 september 2021.,ontvangst van uw verzoek is schriftelijk bevestigd bij email,[9482],[651],[711]
7726,c: beslistermijn verdaagd,754,768,4 oktober 2021,51,In de brief van 4 oktober 2021 is de beslistermijn verdaagd met 4 weken.,is de beslistermijn verdaagd met 4 weken,[9483],[769],[809]
7727,c: contact,842,857,4 november 2021,51,Over dit verzoek heeft u op 4 november 2021 telefonisch contact gehad met een medewerker van de NVWA van het team Openbaarmaking en Privacy.,Over dit verzoek heeft u telefonisch contact gehad met een medewerker van de NVWA van het team Openbaarmaking en Privacy,"[9485, 10744]","[814, 858]","[838, 953]"
7728,c: overig,974,990,16 november 2021,51,Bij besluit van 16 november 2021 met kenmerk TRCNVWA/2021/21-0715 is het eerste deelbesluit genomen.,is het eerste deelbesluit genomen,[9486],[1024],[1057]
7729,c: contact,1065,1081,16 november 2021,51,Op 16 november 2021 heeft u tijdens een telefoongesprek medegedeeld dat u de onderliggende rapporten van bevindingen van een aantal rechterlijke uitspraken wenst te ontvangen.,heeft u tijdens een telefoongesprek medegedeeld dat u de onderliggende rapporten van bevindingen van een aantal rechterlijke uitspraken wenst te ontvangen,[9487],[1082],[1236]
7730,c: inwerking treden van Woo,1244,1254,1 mei 2022,51,Op 1 mei 2022 is de Wet open overheid (hierna: Woo) inwerking getreden en is de Wob ingetrokken (artikel 10.1.,is de Wet open overheid (hierna: Woo) inwerking getreden en is de Wob ingetrokken,[9488],[1255],[1336]
7742,c: besluit datum,75,90,21 januari 2022,98,Datum 21 januari 2022,Datum,[9492],[69],[74]
7744,c: verzoek datum,179,194,2 augustus 2021,98,", In uw e-mail van 2 augustus 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) verzocht om informatie over de Gegevensbeschermingseffectbeoordeling (GEB/PIA) Rijksdienst FSV (Fraude Signalering Voorziening).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) verzocht om informatie,[9493],[195],[292]
7745,c: contact,405,421,12 augustus 2021,98,Op 12 augustus 2021 heeft een medewerker van mijn Ministerie contact met u opgenomen over uw verzoek.,heeft een medewerker van mijn Ministerie contact met u opgenomen over uw verzoek,[9494],[422],[502]
7746,c: ontvangst verzoek bevestigd,581,597,13 augustus 2021,98,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 13 augustus 2021, met het kenmerk 2021-0000166588.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[9495],[510],[576]
9052,c: besluit datum,174,190,18 augustus 2022,75,> Retouradres 2500 EX Bestuurskern DG luchtvaart en maritieme zaken Contactpersoon woo-verzoeken- artikel4.1@minienw.nl Datum 18 augustus 2022,Datum,[9316],[168],[173]
9055,c: verzoek datum,311,326,2 november 2021,75,"Betreft Besluit op uw Wob-verzoek d.d. 2 november 2021 (2021-66) Geachte, Bij e-mail van 2 november 2021 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob).",heeft u bij mijn ministerie een verzoek ingediend,[9317],[327],[376]
9056,c: ontvangst verzoek bevestigd,540,556,11 november 2021,75,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 11 november 2021 bevestigd.,ontvangst van uw verzoek is per e-mail,[9318],[497],[535]
9057,c: inwerking treden van Woo,591,601,1 mei 2022,75,Wettelijk kader Per 1 mei 2022 is Wet Open Overheid (verder: Woo) in werking getreden en de Wob ingetrokken.,is Wet Open Overheid (verder: Woo) in werking getreden en de Wob ingetrokken,[9319],[602],[678]
9058,c: besluit datum,92,104,15 juli 2022,1,IENW/BSK-2022/150092 Datum 15 juli 2022,Datum,[9322],[86],[91]
9060,c: verzoek datum,209,223,1 oktober 2020,1,Geachte In uw brief van 1 oktober 2020 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over granuliet.,heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9323],[224],[315]
9063,c: ontvangst verzoek bevestigd,515,529,1 oktober 2020,1,"Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 1 oktober 2020, kenmerk 2020-95.",ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9324],[449],[510]
9064,c: beslistermijn verdaagd,568,583,30 oktober 2020,1,In de e-mail van 30 oktober 2020 is de beslistermijn met vier weken verdaagd.,is de beslistermijn met vier weken verdaagd,[9325],[584],[627]
9065,c: contact,649,663,6 januari 2021,1,In de e-mail van 6 januari 2021 is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken.,is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken,[9326],[664],[762]
9328,c: contact,773,805,"maanden maart, juni en juli 2021",1,"In de maanden maart, juni en juli 2021 zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek.",zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek,[9327],[806],[940]
9068,c: contact,962,979,16 september 2021,1,In de e-mail van 16 september 2021 vraagt u om de stand van zaken.,vraagt u om de stand van zaken,[9329],[980],[1010]
9069,c: contact,1018,1035,21 september 2021,1,Op 21 september 2021 is telefonisch aan u bericht wat de laatste stand van zaken is betreffende de behandeling van uw Wob-verzoek bij de bestuurskern.,is telefonisch aan u bericht wat de laatste stand van zaken is betreffende de behandeling van uw Wob-verzoek bij de bestuurskern,[9330],[1036],[1164]
9070,c: contact,1186,1203,28 september 2021,1,In de e-mail van 28 september 2021 is aan u bericht wat de laatste stand van zaken bij de ILT en RWS is.,is aan u bericht wat de laatste stand van zaken bij de ILT en RWS is,[9331],[1204],[1272]
9071,c: contact,1294,1311,29 september 2021,1,In de e-mail van 29 september 2021 geeft u aan dat de behandeling van het Wob-verzoek al een jaar duurt en dat u hoopt dat de termijnoverschrijding niet nog groter wordt.,geeft u aan dat de behandeling van het Wob-verzoek al een jaar duurt en dat u hoopt dat de termijnoverschrijding niet nog groter wordt,[9332],[1312],[1446]
9072,c: contact,1454,1470,24 februari 2022,1,Op 24 februari 2022 is telefonisch de stand van zaken betreffende uw Wob- verzoek besproken.,is telefonisch de stand van zaken betreffende uw Wob- verzoek besproken,[9333],[1471],[1542]
9073,c: contact,1550,1563,24 maart 2022,1,Op 24 maart 2022 is telefonisch wederom de stand van zaken in de behandeling van uw Wob-verzoek met u besproken.,is telefonisch wederom de stand van zaken in de behandeling van uw Wob-verzoek met u besproken,[9335],[1564],[1658]
9074,c: contact,1680,1692,8 april 2022,1,"In de e-mail van 8 april 2022 is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden.","is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden",[9336],[1693],[1948]
9075,c: inwerking treden van Woo,1973,1983,1 mei 2022,1,Wettelijk kader Per 1 mei 2022 is de Wet open overheid (hierna Woo) in werking getreden en de Wob ingetrokken.,is de Wet open overheid (hierna Woo) in werking getreden en de Wob ingetrokken,[9337],[1984],[2062]
9076,c: contact,2082,2094,8 april 2022,1,Zienswijzen Op 8 april 2022 bent u per e-mail geïnformeerd dat er documenten afkomstig van derden-belanghebbenden zijn aangetroffen en zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent u per e-mail geïnformeerd dat er documenten afkomstig van derden-belanghebbenden zijn aangetroffen en zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven,[9338],[2095],[2269]
9081,c: besluit datum,123,136,30 maart 2022,48,"Onze referentie TRCNVWA/2021/2786 Datum: Uitsluitend verstuurd per mail op 30 maart 2022 Betreft: Besluit op Wob-verzoek 21-0494 Geachte heer/mevrouw, In uw e-mail van 17 juni 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht om een afschrift van de melding met meldingsnummer 909511 d.d. 23-12-2020 en alle vervolgens, naar aanleiding van of in verband met die melding opgemaakte berichten en beleidstukken, e-mail en andere elektronische berichten via alle denkbare media daaronder begrepen.",Datum: Uitsluitend verstuurd per mail op,[9341],[82],[122]
9083,c: verzoek datum,216,228,17 juni 2021,48,"Onze referentie TRCNVWA/2021/2786 Datum: Uitsluitend verstuurd per mail op 30 maart 2022 Betreft: Besluit op Wob-verzoek 21-0494 Geachte heer/mevrouw, In uw e-mail van 17 juni 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht om een afschrift van de melding met meldingsnummer 909511 d.d. 23-12-2020 en alle vervolgens, naar aanleiding van of in verband met die melding opgemaakte berichten en beleidstukken, e-mail en andere elektronische berichten via alle denkbare media daaronder begrepen.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9342],[229],[320]
9084,c: ontvangst verzoek bevestigd,661,673,18 juni 2021,48,"De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 18 juni 2021, kenmerk 21-0494.",ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9343],[595],[656]
9085,c: beslistermijn verdaagd,711,723,12 juli 2021,48,In de brief van 12 juli 2021 is de beslistermijn met vier weken verdaagd tot 10 augustus 2021.,is de beslistermijn met vier weken verdaagd,[9344],[723],[767]
9348,c: besluit datum,350,360,23-03-2022,112,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI.",Datum,[9347],[344],[349]
9088,c: verzoek datum,540,555,29 oktober 2021,112,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9349],[557],[648]
9093,c: ontvangst verzoek bevestigd,2026,2042,26 november 2021,112,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 26 november 2021, kenmerk W32 / 21288633.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9351],[1961],[2021]
9095,c: contact,2188,2203,14 januari 2022,112,Over dit verzoek hebt u op 14 januari 2022 per e-mail contact gehad met een ambtenaar van mijn ministerie.,per e-mail contact gehad met een ambtenaar van mijn ministerie,[9352],[2204],[2266]
9124,c: verzoek datum,192,207,2 december 2021,23,"Beschikking op Wob verzoek Van de Minister van Sociale Zaken en Werkgelegenheid Aanleiding Middels een verzoek d.d. 2 december 2021, ontvangen op 2 december 2021, is verzocht om openbaarmaking van “alle documentatie uit het onderzoek van de Inspectie SZW naar aanleiding van het ongeval dat is geregistreerd onder nummer 1807800 (waaronder een kopie van de opgenomen verklaring(en)), alsmede de resultaten van dat onderzoek (waaronder het rapport met bijlagen indien dat is opgesteld)”.",is verzocht om openbaarmaking,[9359],[239],[268]
9125,c: verzoek ontvangen,222,237,2 december 2021,23,"Beschikking op Wob verzoek Van de Minister van Sociale Zaken en Werkgelegenheid Aanleiding Middels een verzoek d.d. 2 december 2021, ontvangen op 2 december 2021, is verzocht om openbaarmaking van “alle documentatie uit het onderzoek van de Inspectie SZW naar aanleiding van het ongeval dat is geregistreerd onder nummer 1807800 (waaronder een kopie van de opgenomen verklaring(en)), alsmede de resultaten van dat onderzoek (waaronder het rapport met bijlagen indien dat is opgesteld)”.",ontvangen,[9358],[209],[218]
9126,c: overig,609,624,7 december 2021,23,Wet openbaarheid van bestuur Bij brief van 7 december 2021 is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob).,is het verzoek aangemerkt als een verzoek in gevolge de Wet openbaarheid van bestuur (hierna: Wob),[9360],[625],[723]
9127,c: besluit datum,735,748,23 maart 2022,23,"Datum: 23 maart 2022 Hoogachtend,de Minister van Sociale Zaken en Werkgelegenheid, namens deze, 4.2021.1002.001 2Mevr.",Datum,[9361],[728],[733]
9129,c: besluit datum,226,238,15 juli 2022,41,Zuidwal 58 5211 JK 's-Hertogenbosch Postbus 2232 3500 GE Utrecht T 088 797 4880 F 088 797 4881 www.rijkswaterstaat.nl Contactpersoon Datum 15 juli 2022,Datum,[9364],[220],[225]
9132,c: verzoek datum,375,389,1 oktober 2020,41,"Onderwerp Deelbesluit op uw Wob-verzoek d.d. 1 oktober 2020 M @rws.nl Datum Geachte heer , 11 juli 2022 Ons kenmerk In uw brief van 1 oktober 2020 heeft u namens met een RWS-2022/18081 beroep op de Wet openbaarheid van bestuur (hierna: de Wob) informatie verzocht Uw kenmerk over granuliet.",heeft u namens met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) informatie verzocht,"[9365, 9366]","[390, 428]","[412, 506]"
9137,c: overig,815,831,26 november 2021,41,Over de documenten die vallen onder de reikwijdte van uw verzoek van 3 september 2020 met betrekking tot het memorandum “Acrylamide en Over de Maas” van 3 juni 2020 is op 26 november 2021 reeds besloten (kenmerk RWS- 2021/40825).,reeds besloten,[9381],[832],[846]
9138,c: ontvangst verzoek bevestigd,971,985,9 oktober 2020,41,Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 9 oktober 2020.,ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9368],[905],[966]
9139,c: beslistermijn verdaagd,1029,1044,26 oktober 2020,41,"Rijkswaterstaat ZN Datum Per brief van 26 oktober 2020 (met kenmerk: RWS-2020/49270), die u tevens op 15 juli 2022 28 oktober per e-mail heeft ontvangen, is de beslistermijn met vier weken Ons kenmerk verdaagd.",is de beslistermijn met vier weken verdaagd,"[9369, 9370]","[1144, 1191]","[1178, 1199]"
9141,c: overig,1105,1115,28 oktober,41,"Rijkswaterstaat ZN Datum Per brief van 26 oktober 2020 (met kenmerk: RWS-2020/49270), die u tevens op 15 juli 2022 28 oktober per e-mail heeft ontvangen, is de beslistermijn met vier weken Ons kenmerk verdaagd.",per e-mail heeft ontvangen,[9371],[1116],[1142]
9142,c: contact,1222,1236,4 januari 2021,41,RWS-2022/18081 Op 4 januari 2021 heeft u Rijkswaterstaat verzocht een update te geven van de afhandeling van het Wob-verzoek.,heeft u Rijkswaterstaat verzocht een update te geven van de afhandeling van het Wob-verzoek,[9372],[1237],[1328]
9143,c: contact,1350,1364,6 januari 2021,41,In de e-mail van 6 januari 2021 is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken.,is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken,[9373],[1365],[1463]
9374,c: contact,1474,1501,"maanden maart, juni en juli",41,"In de maanden maart, juni en juli zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek.",zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek,[9375],[1502],[1636]
9377,c: contact,1647,1678,periode vanaf 16 september 2021,41,"In de periode vanaf 16 september 2021 bent u door een medewerker van het kerndepartement zowel telefonisch als via e-mail meerdere malen op de hoogte gehouden van de stand van zaken omtrent de behandeling van uw verzoek bij het kerndepartement, Rijkswaterstaat en de ILT.","bent u door een medewerker van het kerndepartement zowel telefonisch als via e-mail meerdere malen op de hoogte gehouden van de stand van zaken omtrent de behandeling van uw verzoek bij het kerndepartement, Rijkswaterstaat en de ILT",[9376],[1679],[1911]
9146,c: contact,1933,1945,8 april 2022,41,"In de e-mail van 8 april 2022 is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden en waartegen die belanghebbende mogelijk bedenkingen heeft.","is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden en waartegen die belanghebbende mogelijk bedenkingen heeft",[9378],[1946],[2260]
9147,c: inwerking treden van Woo,2285,2295,1 mei 2022,41,Wettelijk kader Per 1 mei 2022 is de Wet open overheid (hierna: de Woo) in werking getreden en de Wob ingetrokken.,is de Wet open overheid (hierna: de Woo) in werking getreden en de Wob ingetrokken,[9379],[2296],[2378]
9151,c: contact,2631,2643,8 april 2022,41,Zienswijzen Op 8 april 2022 is aan u per e-mail kenbaar gemaakt dat er documenten afkomstig van derde-belanghebbenden zijn aangetroffen en dat zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,is aan u per e-mail kenbaar gemaakt dat er documenten afkomstig van derde-belanghebbenden zijn aangetroffen en dat zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven,[9380],[2644],[2826]
