doc_id,date,label,corrected,start_in_text,end_in_text,start_in_sent,end_in_sent,sentence
116,28 maart 2022,DATE,False,676,689,3,16,"Op 28 maart 2022 werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien."
116,april 2022,DATE,False,800,810,127,137,"Op 28 maart 2022 werd u per e-mail meegedeeld dat mede wegens het versturen van zienswijzeverzoeken aan derde partijen, u eind april 2022 een besluit zou kunnen tegemoetzien."
116,28 maart 2022,DATE,False,854,867,3,16,Op 28 maart 2022 zond u per e-mail een ingebrekestelling aan het ministerie van Buitenlandse Zaken met het verzoek u binnen twee weken een besluit in primo te doen toegaan.
116,8 april 2022,DATE,False,1030,1042,3,15,Op 8 april 2022 ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen.
116,11 april 2022,DATE,False,1069,1082,42,55,Op 8 april 2022 ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen.
116,25 april 2022,DATE,False,1160,1173,133,146,Op 8 april 2022 ging u een e-mail toe dat 11 april 2022 niet haalbaar was om u een besluit te sturen maar dat het streven was u vóór 25 april 2022 een besluit te doen toekomen.
116,21 april 2022,DATE,False,1229,1242,22,35,Wettelijk kader Datum 21 april 2022 Uw verzoek valt onder de reikwijdte van de Wob.
116,28 maart 2022,DATE,False,1351,1364,57,70,Zienswijzen U bent er over geïnformeerd in de e-mail van 28 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van meerdere documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.
116,21 april 2022,DATE,False,1544,1557,19,32,Overwegingen Datum 21 april 2022 Onze referentie Algemene overweging: openbaarheid t.a.v.
116,21 april 2022,DATE,False,1704,1717,86,99,"Betrekkingen van Nederland met andere staten en met internationale organisaties Datum 21 april 2022 Op grond van artikel 10, tweede lid, aanhef en onder a, van de Wob blijft Onze referentie Min-BuZa.2022.11716-15 verstrekking van informatie achterwege voor zover het belang daarvan niet opweegt tegen het belang van de betrekkingen van Nederland met andere staten en met internationale organisaties."
116,21 april 2022,DATE,False,2085,2098,64,77,"Datum Het voorkomen van onevenredige bevoordeling of benadeling 21 april 2022 Onze referentie Op grond van artikel 10, tweede lid, aanhef en onder g, van de Wob blijft Min-BuZa.2022.11716-15 verstrekking van informatie achterwege voor zover het belang daarvan niet opweegt tegen het belang van het voorkomen van onevenredige bevoordeling of benadeling van bij de aangelegenheid betrokken natuurlijke personen of rechtspersonen dan wel van derden."
116,21 april 2022,DATE,False,2475,2488,4,17,"Het 21 april 2022 bezwaarschrift moet zijn ondertekend, voorzien van een datum alsmede de naam Onze referentie Min-BuZa.2022.11716-15 en het adres van de indiener en dient vergezeld te gaan van de gronden waarop het bezwaar berust, en zo mogelijk, van een afschrift van het besluit waartegen het bezwaar is gericht."
116,21 april 2022,DATE,False,2847,2860,57,70,"Bijlage – Relevante artikelen uit de Wob Datum Artikel 1 21 april 2022 In deze wet en de daarop berustende bepalingen wordt verstaan onder: Onze referentie a. document: een bij een bestuursorgaan berustend schriftelijk stuk of ander Min-BuZa.2022.11716-15 materiaal dat gegevens bevat; b. bestuurlijke aangelegenheid: een aangelegenheid die betrekking heeft op beleid van een bestuursorgaan, daaronder begrepen de voorbereiding en de uitvoering ervan; c. intern beraad: het beraad over een bestuurlijke aangelegenheid binnen een bestuursorgaan, dan wel binnen een kring van bestuursorganen in het kader van de gezamenlijke verantwoordelijkheid voor een bestuurlijke aangelegenheid; d. niet-ambtelijke adviescommissie: een van overheidswege ingestelde instantie, met als taak het adviseren van een of meer bestuursorganen en waarvan geen ambtenaren lid zijn, die het bestuursorgaan waaronder zij ressorteren adviseren over de onderwerpen die aan de instantie zijn voorgelegd."
116,21 april 2022,DATE,False,3995,4008,227,240,"Het verstrekken van informatie ingevolge deze wet blijft eveneens achterwege voor zover het belang daarvan niet opweegt tegen de volgende belangen: Datum a. de betrekkingen van Nederland met andere staten en met internationale 21 april 2022 organisaties; Onze referentie b. de economische of financiële belangen van de Staat, de andere publiekrechtelijke Min-BuZa.2022.11716-15 lichamen of de in artikel 1a, onder c en d, bedoelde bestuursorganen; c. de opsporing en vervolging van strafbare feiten; d. inspectie, controle en toezicht door bestuursorganen; e. de eerbiediging van de persoonlijke levenssfeer; f. het belang, dat de geadresseerde erbij heeft als eerste kennis te kunnen nemen van de informatie; g. het voorkomen van onevenredige bevoordeling of benadeling van bij de aangelegenheid betrokken natuurlijke personen of rechtspersonen dan wel van derden."
122,13 juli 2022,DATE,False,238,250,35,47,Kenmerk IENW/BSK-2022/139130 Datum 13 juli 2022
122,6 mei 2022,DATE,False,294,304,39,49,"Betreft Besluit op uw Woo-verzoek d.d. 6 mei 2022 (2022-33) Geachte, Per e-mail van 6 mei 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (Woo)."
122,6 mei 2022,DATE,False,339,349,84,94,"Betreft Besluit op uw Woo-verzoek d.d. 6 mei 2022 (2022-33) Geachte, Per e-mail van 6 mei 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (Woo)."
122,1 april 2022,DATE,False,518,530,45,57,Als tijdsperiode voor uw Woo-verzoek heeft u 1 april 2022 tot en met 6 mei 2022 gekozen.
122,6 mei 2022,DATE,False,542,552,69,79,Als tijdsperiode voor uw Woo-verzoek heeft u 1 april 2022 tot en met 6 mei 2022 gekozen.
122,6 mei 2022,DATE,False,636,646,71,81,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 6 mei 2022 aan u bevestigd.
122,3 juni 2022,DATE,False,670,681,3,14,Op 3 juni 2022 is per e-mail de behandeling van uw Woo-verzoek verdaagd.
126,2 november 2021,DATE,False,219,234,163,178,"Wob-medewerker T 088 042 42 42 KPEU_Wob@rvo.nl Datum 5 januari 2022 Betreft Besluit op uw Wob-verzoek Onze referentie WOB/2021/265 Geachte mevrouw In uw brief van 2 november 2021 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie."
126,19 november 2021,DATE,False,580,596,68,84,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 19 november 2021, kenmerk Wob/2021/265."
126,14 december 2021,DATE,False,692,708,69,85,In deze brief is tevens de beslistermijn met vier weken verdaagd tot 14 december 2021.
126,18 november 2021,DATE,False,729,745,16,32,In uw brief van 18 november 2021 stelt u mij in gebreke omdat de beslistermijn is overschreden.
126,10 december 2021,DATE,False,1036,1052,56,72,Zienswijzen U bent er over geïnformeerd in de brief van 10 december 2021 dat er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn/haar zienswijze te geven.
126,5 januari 2021,DATE,False,1211,1225,0,14,5 januari 2021 Onze referentie Overwegingen WOB/2021/265 Algemene overweging: openbaarheid t.a.v.
126,13 maart 2019,DATE,False,1392,1405,80,93,"Zoals de Afdeling Bestuursrechtspraak van de Raad van State in de uitspraak van 13 maart 2019, (ECLI:NL:RVS:2019:795) heeft geoordeeld moeten emissiegegevens openbaar gemaakt worden."
126,5 januari 2021,DATE,False,1498,1512,0,14,5 januari 2021 Onze referentie Plaatsing op internet WOB/2021/265 De openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst.
126,5 januari 2021,DATE,False,2057,2071,419,433,"Met vriendelijke groet, De Minister van Landbouw, Natuur en Voedselkwaliteit, namens deze: Teammanager Vergunningen en Handhaving Rijksdienst voor Ondernemend Nederland Bijlagen: - Bijlage 1 – Relevante artikelen uit de Wob - Bijlage 2 – Inventarislijst Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Bezwaarmogelijkheid Datum Als u het niet eens bent met deze beslissing, kunt u binnen zes weken na 5 januari 2021 verzending van deze brief digitaal of schriftelijk een bezwaarschrift indienen."
126,5 januari 2021,DATE,False,2258,2272,103,117,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Relevante artikelen uit de Wob Datum 5 januari 2021 Onze referentie WOB/2021/265 Bijlage nummer 1 Horend bij Verzoek openbaarmaking gegevens Datum 5 januari 2021 Onze referentie WOB/2021/265 Contactpersoon Dhr.
126,5 januari 2021,DATE,False,2368,2382,213,227,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Relevante artikelen uit de Wob Datum 5 januari 2021 Onze referentie WOB/2021/265 Bijlage nummer 1 Horend bij Verzoek openbaarmaking gegevens Datum 5 januari 2021 Onze referentie WOB/2021/265 Contactpersoon Dhr.
126,5 januari 2021,DATE,False,2435,2449,0,14,5 januari 2021 3.
126,5 januari 2021,DATE,False,2630,2644,174,188,"Het bestuursorgaan verstrekt de informatie in de door de verzoeker verzochte vorm, tenzij: Datum a. het verstrekken van de informatie in die vorm redelijkerwijs niet gevergd 5 januari 2021 kan worden; Onze referentie b. de informatie reeds in een andere, voor de verzoeker gemakkelijk WOB/2021/265 toegankelijke vorm voor het publiek beschikbaar is."
126,5 januari 2021,DATE,False,2969,2983,160,174,Het verstrekken van milieu-informatie ingevolge deze wet blijft eveneens achterwege voorzover het belang daarvan niet opweegt tegen de volgende Datum belangen: 5 januari 2021 a. de bescherming van het milieu waarop deze informatie betrekking heeft; Onze referentie b. de beveiliging van bedrijven en het voorkomen van sabotage.
126,5 januari 2021,DATE,False,3249,3263,109,123,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum Inventarislijst opgevraagde gegevens 5 januari 2021 Onze referentie WOB/2021/265 Bijlage nummer 2 Horend bij Verzoek openbaarmaking gegevens Datum 5 januari 2021 Onze referentie WOB/2021/265 Contactpersoon Dhr.
126,5 januari 2021,DATE,False,3359,3373,219,233,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Datum Inventarislijst opgevraagde gegevens 5 januari 2021 Onze referentie WOB/2021/265 Bijlage nummer 2 Horend bij Verzoek openbaarmaking gegevens Datum 5 januari 2021 Onze referentie WOB/2021/265 Contactpersoon Dhr.
129,8 juni 2022,DATE,False,128,139,20,31,"[…] In uw brief van 8 juni 2022, door mij ontvangen op 13 juni 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) informatie verzocht over de plaatsing van belhokjes in het Rijkskantoor aan de Rijnstraat 8 in Den Haag."
129,13 juni 2022,DATE,False,163,175,55,67,"[…] In uw brief van 8 juni 2022, door mij ontvangen op 13 juni 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) informatie verzocht over de plaatsing van belhokjes in het Rijkskantoor aan de Rijnstraat 8 in Den Haag."
129,15 juni 2022,DATE,False,1113,1125,767,779,"Dit onderdeel van het verzoek ziet tevens op correspondentie verband houdende met en uitgewisseld over deze financiële bescheiden; • Interne stukken berustende bij het ministerie over de belhokjes, daaronder begrepen in ieder geval alle stukken die zien op de accordering en besluitvorming voor de aanschaf van deze belhokjes; • Alle (rechtstreekse) correspondentie gevoerd met de minister van BuZa en diens (directe) medewerkers, die zien op de (aanschaf van de) belhokjes; • Alle correspondentie gevoerd met (1) de Ondernemingsraad, (2) de Vereniging van de Dienst Buitenlandse Zaken van het Ministerie van Buitenlandse Zaken en (3) het Rijksvastgoedbedrijf, over de (aanschaf van de)belhokjes.” De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 15 juni 2022."
129,27 juni,DATE,False,1145,1152,15,22,Bij e-mail van 27 juni is aan u kenbaar gemaakt dat het Rijksvastgoedbedrijf (RVB) de eigenaar en beheerder is van het kantoor aan de Rijnstraat 8.
129,12 augustus 2022,DATE,False,1386,1402,105,121,"Voorts zijn de belhokjes Datum op meerdere verdiepingen in het Rijkskantoor geplaatst, niet alleen op de 12 augustus 2022 verdiepingen waar het ministerie van BZ gebruik van maakt."
129,11 juli 2022,DATE,False,1578,1590,15,27,"Bij e-mail van 11 juli 2022 heb ik u voorts laten weten dat de beslistermijn aangaande uw verzoek, met toepassing van artikel 4.4., tweede lid, van de Woo met twee weken wordt verdaagd."
129,12 augustus 2022,DATE,False,1823,1839,71,87,Algemene uitgangspunten bij toetsing aan de uitzonderingsgronden Datum 12 augustus 2022 De toetsing aan de uitzonderingsgronden verloopt als volgt.
129,12 augustus 2022,DATE,False,2103,2119,200,216,"Ik acht het in dit geval ook niet in het belang van een goede en democratische bestuursvoering om met toepassing Datum van artikel 5.2, tweede lid, de persoonlijke beleidsopvattingen toch openbaar te 12 augustus 2022 maken."
129,12 augustus 2022,DATE,False,2179,2195,49,65,"Bijlage 1 – Relevante artikelen uit de Woo Datum 12 augustus 2022 Artikel 1.1 Onze referentie BZ-2022.12080-28 Eenieder heeft recht op toegang tot publieke informatie zonder daartoe een belang te hoeven stellen, behoudens bij deze wet gestelde beperkingen."
129,12 augustus 2022,DATE,False,2554,2570,164,180,"Voor zover het verzoek betrekking heeft op informatie die berust bij een ander Datum bestuursorgaan dan dat waarbij het verzoek is ingediend, wordt de verzoeker zo 12 augustus 2022 nodig naar dat bestuursorgaan verwezen."
129,12 augustus 2022,DATE,False,2614,2630,0,16,12 augustus 2022 4.
130,9 maart 2022,DATE,False,224,236,37,49,"Betreft Besluit bij wob-verzoek d.d. 9 maart 2022 inzake het antwoord van de @minlnv.nl Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop Ons kenmerk van kortsnuitige honden DGA-DAD / 22136966 Uw kenmerk 2022Z01743 Bijlage(n) Geachte mevrouw , 2 In uw e-mail van 9 maart 2022, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzocht inzake het antwoord van de Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop van kortsnuitige honden."
130,9 maart 2022,DATE,False,502,514,315,327,"Betreft Besluit bij wob-verzoek d.d. 9 maart 2022 inzake het antwoord van de @minlnv.nl Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop Ons kenmerk van kortsnuitige honden DGA-DAD / 22136966 Uw kenmerk 2022Z01743 Bijlage(n) Geachte mevrouw , 2 In uw e-mail van 9 maart 2022, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzocht inzake het antwoord van de Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop van kortsnuitige honden."
130,28 maart 2022,DATE,False,834,847,68,81,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 28 maart 2022, kenmerk 22125275."
130,4 mei 2022,DATE,False,939,949,69,79,In deze brief is tevens de beslistermijn met vier weken verdaagd tot 4 mei 2022.
141,25 mei 2022,DATE,False,249,260,14,25,Bij brief van 25 mei 2022 heeft u een verzoek om openbaarmaking van informatie ingediend op grond van de Wet open overheid (hierna: Woo).
141,7 juni 2022,DATE,False,390,401,14,25,Bij brief van 7 juni 2022 heb ik de ontvangst van uw verzoek bevestigd.
141,1 september 2022,DATE,False,451,467,0,16,1 september 2022 Ons kenmerk In een van de documenten staan persoonsgegevens.
141,1 september 2022,DATE,False,670,686,138,154,"Het bezwaarschrift moet worden gericht aan de Dienst Datum Justitiële Inrichtingen, afdeling Juridische Zaken, Postbus 30132, 2500 GC DEN 1 september 2022 HAAG."
142,8 april 2022,DATE,False,259,271,13,25,Bij mail van 8 april 2022 heeft u een verzoek om openbaarmaking van informatie ingediend op grond van de Wet open overheid (hierna: Woo).
142,26 april 2022,DATE,False,401,414,14,27,Bij brief van 26 april 2022 heb ik de ontvangst van uw verzoek bevestigd.
142,8 september 2022,DATE,False,483,499,19,35,"Datum Hoogachtend, 8 september 2022 Ons kenmerk De Minister voor Rechtsbescherming, 4168872 namens deze, W.A."
148,11 januari 2022,DATE,False,367,382,3,18,"Op 11 januari 2022 heeft u via het Wob-formulier met een beroep op de Wet openbaarheid van bestuur verzocht om openbaarmaking van documenten die betrekking hebben op het beleid rondom de positie van personen die binnen het ministerie van Onderwijs, Cultuur en Wetenschap (hierna: OCW) werkzaam zijn en die vallen onder de zogenaamde banenafspraak."
148,18 januari 2022,DATE,False,783,798,68,83,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 18 januari 2022, kenmerk 10.2.e ."
148,4 februari 2022,DATE,False,836,851,16,31,"In de brief van 4 februari 2022, met kenmerk 10.2.e , is de Onze referentie beslistermijn met vier weken verdaagd tot 8 maart 2022."
148,8 maart 2022,DATE,False,938,950,118,130,"In de brief van 4 februari 2022, met kenmerk 10.2.e , is de Onze referentie beslistermijn met vier weken verdaagd tot 8 maart 2022."
148,10 februari 2022,DATE,False,979,995,24,40,"10 .2.e In de brief van 10 februari 2022, kenmerk 10.2.e is aan u medegedeeld dat de beslistermijn met twee weken is opgeschort vanwege het vragen van zienswijzen aan derden."
148,22 maart 2022,DATE,False,1172,1185,39,52,De uiterlijke beslistermijn is daarmee 22 maart 2022 geworden.
148,10 februari 2022,DATE,False,1255,1271,56,72,Zienswijzen U bent er over geïnformeerd in de brief van 10 februari 2022 dat er een derde- belanghebbende is bij de openbaarmaking van de documenten en dat deze in de gelegenheid is gesteld hierover een zienswijze te geven.
148,1 januari 2024,DATE,False,1482,1496,56,70,"Voor zover nu bekend is, is de gehele rijksoverheid tot 1 januari 2024 gehouden aan de Wet banenafspraak en quotum arbeidsbeperkten (instroom)."
149,14 september 2021,DATE,False,302,319,37,54,Betreft Besluit bij Wob-verzoek d.d. 14 september 2021 inzake intrekking 10.2.e @minlnv.nl vergunningen van boerenbedrijven (stikstofcrisis).
149,14 september 2021,DATE,False,510,527,100,117,"Ons kenmerk DGS / 21289083 Uw kenmerk U210108 Geachte mevrouw 10.2.e , Bijlage(n) 3 In uw brief van 14 september 2021 met kenmerk U210108, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake het voorstel intrekking vergunningen van boerenbedrijven (stikstofcrisis)."
149,16 november 2021 en 19 november 2021,DATE,combined,753,789,27,63,"Over dit verzoek hebt u op 16 november 2021 en 19 november 2021 telefonisch contact gehad met een medewerker van mijn ministerie, te weten 10.2.e ."
149,30 september 2021,DATE,False,945,962,68,85,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 30 september 2021 kenmerk DGS / 21244934.
149,9 november 2021,DATE,False,1059,1074,69,84,In deze brief is tevens de beslistermijn met vier weken verdaagd tot 9 november 2021.
151,8 juli 2020,DATE,False,112,123,20,31,Datum 26 april 2022 8 juli 2020
151,8 juli 2020,DATE,False,146,157,18,29,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater."
151,10 juli 2020,DATE,False,172,184,44,56,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater."
151,4 juni 2014,DATE,False,545,556,226,237,"• Een kopie van de inventarisatie/het onderzoek naar het afschaffen van het heffingsplafond van 300m3 leidingwater, waar toenmalig staatssecretaris van Financiën Eric Wiebes naar verwijst in zijn brief aan de Tweede Kamer van 4 juni 2014."
151,4 juni 2014,DATE,False,602,613,41,52,"• Een kopie van de, in de Kamerbrief van 4 juni 2014 genoemde (waaronder al dan niet openbaargemaakte) inbreng, reacties en inventarisaties van of namens in elk geval: • Individuele bedrijven; • Vewin; • VEMW; • RECRON; • VNO-NCW; • MKB; • LTO Nederland; • BOVAG; • Platform Duurzame Glastuinbouw; • De Unie van Waterschappen Provincies, waaronder Noord- Holland."
151,4 Juni 2014,DATE,False,1086,1097,158,169,"• Een kopie van de inkomende en uitgaande correspondentie (inclusief bijlagen) tussen het ministerie van Financiën en van (of namens) de in de Kamerbrief van 4 Juni 2014 genoemde: • Individuele bedrijven; • Vewin; • VEMW; • RECRON; • VNO-NCW; Directie Juridische Zaken • MKB; • LTO Nederland; Ons kenmerk • BOVAG; 2022-0000043349 • Platform Duurzame Glastuinbouw; • Unie van Waterschappen; • De provincies, waaronder Noord-Holland."
151,1 januari 2013,DATE,False,1399,1413,36,50,• Het gaat om het volgende tijdvak: 1 januari 2013 - 1 januari 2015”.
151,1 januari 2015,DATE,False,1416,1430,53,67,• Het gaat om het volgende tijdvak: 1 januari 2013 - 1 januari 2015”.
151,15 juli 2020,DATE,False,1510,1522,74,86,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 15 juli 2020, met kenmerk 2020-0000134220."
151,4 augustus 2020,DATE,False,1618,1633,62,77,In deze brief is de beslistermijn met vier weken verdaagd tot 4 augustus 2020.
151,23 februari 2021,DATE,False,1641,1657,3,19,Op 23 februari 2021 heeft u gesproken met medewerkers van mijn ministerie over de inhoud van uw verzoek.
151,14 april 2010,DATE,False,2179,2192,212,225,Het is vaste rechtspraak dat deze geheimhoudingsbepaling prevaleert boven de plicht tot openbaarmaking die in de Wob is vastgelegd sinds de uitspraak van de Afdeling bestuursrechtspraak van de Raad van State van 14 april 2010 (ECLI:NL:RVS.2010:BM1041).
151,31 juli 2013,DATE,False,2268,2280,45,57,"Dit is herhaaldelijk bevestigd, waaronder op 31 juli 2013 (ECLI NL:RVS:2013:528), op 23 oktober 2013 (ECLI:NL:RVS:2013:1625) en op 29 januari 2020 (ECLI:NL:RVS:2020:267)."
151,23 oktober 2013,DATE,False,2308,2323,85,100,"Dit is herhaaldelijk bevestigd, waaronder op 31 juli 2013 (ECLI NL:RVS:2013:528), op 23 oktober 2013 (ECLI:NL:RVS:2013:1625) en op 29 januari 2020 (ECLI:NL:RVS:2020:267)."
151,29 januari 2020,DATE,False,2354,2369,131,146,"Dit is herhaaldelijk bevestigd, waaronder op 31 juli 2013 (ECLI NL:RVS:2013:528), op 23 oktober 2013 (ECLI:NL:RVS:2013:1625) en op 29 januari 2020 (ECLI:NL:RVS:2020:267)."
154,14 december 2021,DATE,False,201,217,53,69,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek."
154,21 december 2021,DATE,False,241,257,93,109,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek."
154,28 december 2021,DATE,False,533,549,74,90,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 28 december 2021, met kenmerk 2021-0000268743."
154,25 januari 2022,DATE,False,643,658,60,75,In de brief is de beslistermijn met vier weken verdaagd tot 25 januari 2022.
154,25 januari 2022,DATE,False,686,701,23,38,Aan u is per brief van 25 januari 2022 aangeboden om met de betrokken medewerkers van het ministerie van Financiën in gesprek te gaan over uw verzoek(en).
154,1 mei 2022,DATE,False,841,851,20,30,Wettelijk kader Per 1 mei 2022 is de Wob vervangen door de Wet open overheid (hierna: Woo).
154,1 mei 2022,DATE,False,987,997,71,81,Transponeringstabel De beoordeling van de documenten was afgerond vóór 1 mei 2022 en heeft daarom nog plaatsgevonden op basis van de Wob.
160,29 december 2021,DATE,False,187,203,16,32,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021."
160,30 december 2021,DATE,False,218,234,47,63,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021."
160,17 november 2021,DATE,False,696,712,525,541,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021."
160,11 januari 2022,DATE,False,793,808,76,91,"Contact De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 11 januari 2022, met kenmerk ."
160,26 januari 2022,DATE,False,843,858,16,31,"In de brief van 26 januari 2022, met kenmerk is de beslistermijn met vier weken verdaagd."
160,17 februari 2022,DATE,False,936,952,16,32,"In de brief van 17 februari 2022, met kenmerk is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken vanwege het vragen van zienswijzen aan derden."
160,10 maart 2022,DATE,False,1118,1131,31,44,Hiermee loopt de termijn af op 10 maart 2022.
160,7 maart 2022,DATE,False,1151,1163,15,27,Bij e-mail van 7 maart 2022 heeft u mij in gebreke gesteld.
160,21 maart 2022,DATE,False,1214,1227,15,28,Bij e-mail van 21 maart 2022 heeft u mij nogmaals in gebreke gesteld.
160,7 april 2022,DATE,False,1375,1387,103,115,"In dit besluit wordt Datum verwezen naar de corresponderende nummers uit de inventarislijst, zodat per 7 april 2022 document duidelijk is wat is besloten."
160,17 februari 2022,DATE,False,1498,1514,68,84,"Ons kenmerk Zienswijzen U bent er over geïnformeerd in de brief van 17 februari 2022, met kenmerk dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven."
160,7 april 2022,DATE,False,1712,1724,30,42,Louter vanwege een omissie is 7 april 2022 het advies niet tezamen met de andere uitgebrachte adviezen naar de Tweede Ons kenmerk Kamer gezonden.
160,7 april 2022,DATE,False,1887,1899,46,58,"Wetgevingsbeled Onevenredige benadeling Datum 7 april 2022 Op grond van artikel 10, tweede lid, aanhef en onder g, van de Wob blijft Ons kenmerk verstrekking van informatie achterwege voor zover het belang daarvan niet opweegt tegen het belang van het voorkomen van onevenredige bevoordeling of benadeling van bij de aangelegenheid betrokken natuurlijke personen of rechtspersonen dan wel van derden."
160,7 april 2022,DATE,False,2326,2338,81,93,Datum Een geanonimiseerde versie van dit besluit en de daarbij openbaar gemaakte 7 april 2022 stukken worden op rijksoverheid.nl geplaatst.
160,7 april 2022,DATE,False,2705,2717,317,329,"Bijlage 1 – Relevante artikelen uit de Wob Directie Wetgeving en Juridische Zaken Sector Juridische Zaken en Artikel 1 Wetgevingsbeled In deze wet en de daarop berustende bepalingen wordt verstaan onder: a. document: een bij een bestuursorgaan berustend schriftelijk stuk of Datum ander materiaal dat gegevens bevat; 7 april 2022 b. bestuurlijke aangelegenheid: een aangelegenheid die betrekking heeft Ons kenmerk op beleid van een bestuursorgaan, daaronder begrepen de voorbereiding en de uitvoering ervan; c. intern beraad: het beraad over een bestuurlijke aangelegenheid binnen een bestuursorgaan, dan wel binnen een kring van bestuursorganen in het kader van de gezamenlijke verantwoordelijkheid voor een bestuurlijke aangelegenheid; (…) f. persoonlijke beleidsopvatting: een opvatting, voorstel, aanbeveling of conclusie van een of meer personen over een bestuurlijke aangelegenheid en de daartoe door hen aangevoerde argumenten; (…) Artikel 6 1."
