id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event,class,complete_date,ISO_date
10015,c: verzoek ontvangen,241,257,21 december 2021,154,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek.",ontvangen,[10128],[228],[237],verzoek ontvangen,21 december 2021,2021-12-21
10016,c: ontvangst verzoek bevestigd,533,549,28 december 2021,154,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 28 december 2021, met kenmerk 2021-0000268743.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10131],[462],[528],ontvangst verzoek bevestigd,28 december 2021,2021-12-28
10018,c: contact,686,701,25 januari 2022,154,Aan u is per brief van 25 januari 2022 aangeboden om met de betrokken medewerkers van het ministerie van Financiën in gesprek te gaan over uw verzoek(en).,aangeboden om met de betrokken medewerkers van het ministerie van Financiën in gesprek te gaan over uw verzoek(en),[10132],[702],[816],contact,25 januari 2022,2022-01-25
10019,c: inwerking treden van Woo,841,851,1 mei 2022,154,Wettelijk kader Per 1 mei 2022 is de Wob vervangen door de Wet open overheid (hierna: Woo).,is de Wob vervangen door de Wet open overheid (hierna: Woo),[10133],[852],[911],inwerking treden van Woo,1 mei 2022,2022-05-01
10079,c: besluit datum,154,166,7 april 2022,160,2500 EH Den Haag soverheid.nl/jenv Datum 7 april 2022,Datum,[10114],[148],[153],besluit datum,7 april 2022,2022-04-07
10080,c: verzoek datum,187,203,29 december 2021,160,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10116],[236],[316],verzoek datum,29 december 2021,2021-12-29
10081,c: verzoek ontvangen,218,234,30 december 2021,160,"In uw brief van 29 december 2021, ontvangen op 30 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om correspondentie en stukken, waaronder interne communicatie, die is uitgewisseld met de Tweede Kamer of Kamerleden, de Raad voor de Rechtspraak, de Ministerraad, de minister-president, andere ministers, andere ministeries of het Outbreak Management team met betrekking tot het spoedadvies van de Raad voor de Rechtspraak verzonden aan de minister van Justitie en Veiligheid op 17 november 2021.",ontvangen,[10115],[205],[214],verzoek ontvangen,30 december 2021,2021-12-30
10083,c: ontvangst verzoek bevestigd,793,808,11 januari 2022,160,"Contact De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 11 januari 2022, met kenmerk .",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[10117],[728],[788],ontvangst verzoek bevestigd,11 januari 2022,2022-01-11
10084,c: beslistermijn verdaagd,843,858,26 januari 2022,160,"In de brief van 26 januari 2022, met kenmerk is de beslistermijn met vier weken verdaagd.",is de beslistermijn met vier weken verdaagd,[10118],[872],[915],beslistermijn verdaagd,26 januari 2022,2022-01-26
10085,c: beslistermijn verdaagd,936,952,17 februari 2022,160,"In de brief van 17 februari 2022, met kenmerk is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken vanwege het vragen van zienswijzen aan derden.",is aan u medegedeeld dat de beslistermijn is opgeschort met twee weken,[10119],[966],[1036],beslistermijn verdaagd,17 februari 2022,2022-02-17
10087,c: overig,1151,1163,7 maart 2022,160,Bij e-mail van 7 maart 2022 heeft u mij in gebreke gesteld.,heeft u mij in gebreke gesteld,[10120],[1164],[1194],overig,7 maart 2022,2022-03-07
10088,c: overig,1214,1227,21 maart 2022,160,Bij e-mail van 21 maart 2022 heeft u mij nogmaals in gebreke gesteld.,heeft u mij nogmaals in gebreke gesteld,[10121],[1228],[1267],overig,21 maart 2022,2022-03-21
10090,c: contact,1498,1514,17 februari 2022,160,"Ons kenmerk Zienswijzen U bent er over geïnformeerd in de brief van 17 februari 2022, met kenmerk dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.",bent er over geïnformeerd in de brief dat er derde belanghebbenden zijn bij de openbaarmaking van de documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[10122, 10123]","[1456, 1528]","[1493, 1677]",contact,17 februari 2022,2022-02-17
10754,c: besluit datum,188,205,13 september 2022,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.",Datum,[10764],[182],[187],besluit datum,13 september 2022,2022-09-13
10756,c: verzoek datum,370,386,19 november 2021,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.","heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd informatie openbaar te maken","[10766, 10767]","[428, 512]","[500, 540]",verzoek datum,19 november 2021,2021-11-19
10757,c: verzoek ontvangen,410,426,19 november 2021,259,"F 070 378 6100 (algemeen) www.rijksoverheid.nl/lnv Behandeld door 5.1.2.e Datum 13 september 2022 @minlnv.nl Betreft Besluit Woo-verzoek d.d. 19 november 2021 inzake de eiwittransitie Ons kenmerk Geachte 5.1.2.e , DGA-PAV / 22419730 Uw kenmerk In uw verzoek van 19 november 2021, door mij ontvangen op 19 november 2021, heeft u het ministerie van Landbouw, Natuur en Voedselkwaliteit gevraagd Bijlage(n) informatie openbaar te maken over de eiwittransitie, in het bijzonder rondom de kweek van insecten.",ontvangen,[10765],[397],[406],verzoek ontvangen,19 november 2021,2021-11-19
10758,c: ontvangst verzoek bevestigd,618,634,30 november 2021,259,Op 30 november 2021 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.,heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen,[10768],[635],[702],ontvangst verzoek bevestigd,30 november 2021,2021-11-30
